cliente_id,data_compra,Produto,Valor_Médio,prob_180d,comprou_180d,prob_360d,comprou_360d
223935,2023-08-04,580021532,13284.721894736844,0.7752377204483816,1,0.8355384997662517,1
223935,2023-08-08,1000320162,13035.2352,0.7642140713795661,1,0.823495401067408,1
223935,2023-08-15,1000040162,12795.671571428571,0.746833592244143,1,0.8065258524779089,1
223935,2023-08-25,580021532,12359.240045454546,0.7670037719894115,1,0.8229056998345745,1
223935,2023-08-28,"1000040162, 1000280162",12490.42995652174,0.7607498631166519,1,0.8150544116657151,1
223935,2023-09-04,1000821532,13585.898625,0.7500900167692233,1,0.798625503272025,1
223935,2023-09-08,1921941338,13408.08612,0.7342668384151481,1,0.7817113506439393,1
223935,2023-09-15,"580021532, 580841532, 580861532, 1000320162, 1921941338",14096.5995,0.7183878891542337,1,0.7641323066937428,1
223935,2023-09-25,"580021532, 1920980074",13953.986222222222,0.7302736001061962,1,0.7743827167544285,1
223935,2023-10-20,"580021532, 1000320162",13844.906678571428,0.6339148896789972,1,0.6649236025245072,1
223935,2023-10-23,1921941338,13682.688724137932,0.6591167260287143,1,0.6920158863052048,1
223935,2023-10-25,"580841532, 580861532",13554.3668,0.6611937690206867,1,0.6915814775417357,1
223935,2023-11-07,1000821532,13461.507967741934,0.6300588850259292,1,0.6473681919746729,1
223935,2023-11-16,"580021532, 1000320162",13258.493625,0.5995301886129795,1,0.61122449148282,1
223935,2023-11-21,580861532,13019.477545454545,0.6307730596534136,1,0.6448468119662334,1
223935,2023-11-27,1000821532,13111.817205882353,0.6214726186503553,1,0.6298665484609386,1
223935,2023-12-01,580021532,12823.773857142858,0.6078677824772897,1,0.6073134337178339,1
223935,2023-12-04,1000821532,12736.875666666667,0.5963511902993616,1,0.5911387107566555,1
223935,2023-12-07,"580841532, 1921941338",12921.266027027026,0.5840472522600152,1,0.5742922216650039,1
223935,2023-12-08,"1000040162, 1000821532",13461.450394736841,0.589417244046627,1,0.5773954080607191,1
223935,2024-01-12,"580021532, 1000320162",13473.466,0.7850727265030444,1,0.8506338124370405,1
223935,2024-01-15,"80520074, 580841532, 580861532",13470.7404,0.8232770035960457,1,0.8807594358483655,1
223935,2024-01-22,"1920980074, 1921941338",13612.49531707317,0.8368924497134922,1,0.8909430447486972,1
223935,2024-01-29,1921941338,13528.0275,0.8361521766543647,1,0.8881900047736402,1
223935,2024-02-20,"580021532, 1000821532",13659.685604651164,0.8028147594817489,1,0.8538914862813727,1
223935,2024-03-01,580841532,13450.64884090909,0.804697287176655,1,0.8516782232637674,1
223935,2024-03-14,"580861532, 1000320162",13463.659733333332,0.7748711506199584,1,0.8216101049293504,1
223935,2024-03-18,580021532,13236.847565217391,0.7723634893526573,1,0.8171744371575139,1
223935,2024-03-28,1000320162,13231.760680851063,0.7851477487418281,1,0.827279561559307,1
223935,2024-04-02,"580021532, 1000821532",13486.338125,0.8515404863579954,1,0.8964947985181888,1
223935,2024-04-10,"580841532, 1921941338",13610.277306122449,0.833721215904842,1,0.879694639929306,1
223935,2024-04-15,580861532,13456.352519999999,0.8283874805578273,1,0.8747639585944654,1
223935,2024-04-16,1000320162,13346.805588235293,0.8295441250560078,1,0.8747181033820275,1
223935,2024-05-16,580841532,13175.945249999999,0.8038438175510791,1,0.8449206468951626,1
223935,2024-06-05,"580021532, 580841532",13068.707943396226,0.7936773410347661,1,0.8286372339273029,1
223935,2024-06-06,5771661532,13200.861555555555,0.8050087102239294,1,0.8374664826030949,1
223935,2024-06-10,1921941338,13210.130345454545,0.7792178846775429,1,0.8111692951451601,1
223935,2024-06-26,580021532,13028.347660714286,0.7857440109887703,1,0.8157672348107187,1
223935,2024-07-05,580841532,12878.06205263158,0.8518257361302913,0,0.8834937980153915,0
223938,2023-02-15,1921940666,40451.268,0.2805428958565573,1,0.43871391816966115,1
223938,2023-05-25,243220158,26004.049499999997,0.6846709705786815,1,0.8379321707599289,1
223938,2023-07-03,243220158,21188.309999999998,0.7262326369801381,1,0.8645370356538448,1
223938,2023-08-01,1921940666,26813.075249999998,0.6858261138628271,1,0.828353318264877,1
223938,2023-09-01,243220158,30221.638199999998,0.6444672908476123,1,0.7867988211796016,1
223938,2023-11-24,243220158,32494.0135,0.49164520650739324,1,0.6188383985993278,1
223938,2024-03-08,"601240158, 1921940666",34851.00728571428,0.6058315113201349,1,0.7722289826250477,1
223938,2024-04-05,1921940666,35675.410875,0.7359570574993124,0,0.8760606567256349,0
223941,2023-01-13,1921940666,40451.268,0.49968744674936155,1,0.5816366760162079,1
223941,2023-01-27,5773420162,32193.875999999997,0.8804815103774285,1,0.9225638822828863,1
223941,2023-03-28,5680081020,21691.215,0.8077685813976816,1,0.8590507920179633,1
223941,2023-04-07,"405120074, 1921940666",27945.5475,0.8504664618811978,1,0.901885615228585,1
223941,2023-05-10,1921940666,31093.9122,0.8224360650635392,1,0.8727541910489498,1
223941,2023-08-15,1921940666,33192.822,0.8138828507456145,1,0.8562121815692774,1
223941,2023-09-26,1921940666,34371.88114285714,0.7868062414945398,1,0.8215482701635558,1
223941,2023-11-10,405120074,30612.806249999998,0.6753955006310993,1,0.6901981549957471,1
223941,2023-11-14,1921940666,31816.520666666664,0.6549189814050317,1,0.6659615825955514,1
223941,2024-01-02,1921940666,32779.49219999999,0.8331689620797392,1,0.8911502691695468,1
223941,2024-01-30,1921940666,33567.378,0.8573435780106604,1,0.9063643753253567,1
223941,2024-03-15,1921940666,34223.949499999995,0.8075921941224095,1,0.8549750274227763,1
223941,2024-05-30,5773420162,33501.207,0.826706303470083,1,0.871573741529306,1
223941,2024-07-01,1921940666,34068.709071428566,0.8676563405525334,0,0.9060336061121605,0
223947,2023-01-13,410000666,16797.729,0.27262735316260467,1,0.3735427382780947,1
223947,2023-04-20,410000666,17469.6405,0.7552620042347431,1,0.8428543745257894,1
223947,2023-05-09,5772901528,11846.873999999998,0.6235222800382533,1,0.7409570100019537,1
223947,2023-06-20,410000666,13420.5435,0.5527994122465285,1,0.6572735670534351,1
223947,2023-07-28,580841532,15439.795799999998,0.65740096202962,1,0.7610416793785761,1
223947,2023-08-10,410000666,15890.0885,0.6305384328722597,1,0.7262514909153565,1
223947,2023-09-01,580841532,16807.278428571426,0.5986154831537628,1,0.6866002247652748,1
223947,2023-10-05,410000666,16857.725625,0.5039020053293418,1,0.5742588472010334,1
223947,2023-12-19,410000666,16896.962333333333,0.3753559771389128,1,0.39809175807215674,1
223947,2024-03-22,410000666,16928.3517,0.5591482614958502,1,0.6672208538347062,1
223947,2024-04-25,410000666,16954.033909090907,0.6927515345340034,1,0.8012902036605994,1
223947,2024-07-01,410000666,16975.43575,0.7171019165657644,0,0.8116178770895952,0
223962,2023-05-30,5771541338,2915.055,0.2110536515682565,1,0.2214980572801932,1
223962,2023-06-30,1921940666,45144.898499999996,0.710444371100845,1,0.7246056313684645,1
223962,2023-08-30,410220354,31977.412999999997,0.7139508515736798,1,0.7356940947713357,1
223962,2023-11-24,1921940666,44706.168,0.5801409135105383,1,0.5446283205972046,1
223962,2023-12-15,1000780162,38501.299199999994,0.4665393612288641,1,0.4161329377825735,1
223962,2024-01-10,"1921940666, 5771541338",46360.7365,0.7383196329284,1,0.7844064169362512,1
223962,2024-02-20,5771541338,40146.939857142854,0.7226451405994314,1,0.765448163544973,1
223962,2024-03-20,"410220354, 5771541338",36179.559,0.6834389500370696,1,0.7136680294966767,1
223962,2024-04-15,1000280162,33456.73933333333,0.75301398216472,1,0.7979858437896576,1
223962,2024-05-30,1921940666,38695.944299999996,0.7135056615431168,1,0.7433374630789229,1
223962,2024-06-17,580841532,36395.06236363636,0.6728052696205435,0,0.692292063185774,0
223965,2023-02-06,341240074,5685.849,0.21298633043790197,1,0.2700097482406638,1
223965,2023-02-13,1000100162,7467.096,0.736207334506954,1,0.8076071736770184,1
223965,2023-04-12,580841532,6401.888999999999,0.6605296211847025,1,0.7687141606077207,1
223965,2023-05-02,243220158,6246.01575,0.6367109919389393,1,0.7374971343699146,1
223965,2023-06-27,410000354,6941.5866,0.5684784574317198,1,0.6536809286744922,1
223965,2023-12-01,410000354,6297.1545,0.4190142100857891,0,0.4412304115908706,0
223971,2023-02-28,580841532,26129.805,0.2768997184907826,1,0.3020179400278259,1
223971,2023-07-10,410000666,22135.6785,0.7270368555593107,1,0.7829232339089186,1
223971,2023-07-21,580841532,21028.267,0.7032529259793475,1,0.7596622372059398,1
223971,2023-09-11,1000100162,16955.679,0.49323778988549344,1,0.5414430686583755,1
223971,2023-10-16,410000666,17006.7144,0.3885368151140534,1,0.4083425337222699,1
223971,2023-11-17,"580741532, 580841532",17202.224,0.3339946488078937,1,0.33286324730806915,1
223971,2024-01-10,410000666,17203.457142857143,0.5597876634094108,1,0.6600564083833267,1
223971,2024-01-15,"580681532, 580861532",16567.317,0.6094293312221692,1,0.708388248973487,1
223971,2024-02-27,6804840162,15454.915666666668,0.585269052103643,1,0.6693555159631982,1
223971,2024-04-10,410000666,15630.5097,0.6278991681425197,1,0.7154613352944876,1
223971,2024-06-03,580841532,15426.485454545455,0.5415334893927762,0,0.6053972792654397,0
223977,2023-01-02,"410220354, 580021532, 1921940666, 5771741022",52923.46799999999,0.5170219522437144,1,0.6576681512601562,1
223977,2023-01-16,"410220354, 580021532, 601281532, 5771741022",33840.358499999995,0.8477364612901236,1,0.9209139090289885,1
223977,2023-03-01,"1000820670, 5771741022",32000.877999999997,0.7932387736354158,1,0.8810438004077265,1
223977,2023-03-16,"1921940354, 5771741022",26471.22075,0.7487187387595192,1,0.8456935510184193,1
223977,2023-04-07,5771741022,21359.7384,0.8225712327296631,1,0.9062561864406163,1
223977,2023-04-17,405120074,19058.597999999998,0.7957823344157934,1,0.887010696456837,1
223977,2023-05-02,1000820670,20640.32657142857,0.8054708649137351,1,0.8889566935761695,1
223977,2023-05-15,"580021532, 1921940666",25118.608125,0.773905739986368,1,0.8634582571985647,1
223977,2023-06-05,5771741022,22429.185999999998,0.7693484904896117,1,0.854685036975063,1
223977,2023-06-15,1000820670,23199.337199999998,0.7467015215644383,1,0.8340384211999753,1
223977,2023-06-19,1921940354,21967.92709090909,0.7366597609732346,1,0.8240432500147384,1
223977,2023-06-22,5771741022,20213.41725,0.7702517959066164,1,0.8512937730999345,1
223977,2023-06-26,1000820670,20976.284999999996,0.7679583889109607,1,0.8467816503300092,1
223977,2023-07-10,5771741022,19543.250999999997,0.8305763987970981,1,0.898362780362501,1
223977,2023-08-01,1000820670,20249.0808,0.8164205057316255,1,0.8835897976679942,1
223977,2023-09-05,601161532,19278.9504375,0.7768990093867869,1,0.8447420120028077,1
223977,2023-09-15,580021532,18323.147470588236,0.7512099829524769,1,0.8207101211094137,1
223977,2023-09-22,5771741022,17353.355499999998,0.67743580806231,1,0.7720711832154312,1
223977,2023-09-25,405120074,16817.14894736842,0.6657557782788905,1,0.7592392832787115,1
223977,2023-10-10,"580021532, 601161532",16245.98235,0.5894057092395744,1,0.6768791990119797,1
223977,2023-10-20,580021532,15760.967857142858,0.5549570377857982,1,0.6383978789464375,1
223977,2023-11-07,1000820670,17643.197590909087,0.6684942129516943,1,0.7192371624424706,1
223977,2023-11-16,5771741022,16913.793,0.519098127377471,1,0.586955424927176,1
223977,2023-11-17,601161532,16504.489625,0.5226065697742962,1,0.5881209823163347,1
223977,2023-11-21,601161532,16033.38984,0.5593667551155457,1,0.6270678153550895,1
223977,2023-12-01,1000820670,16516.1445,0.5303599540134616,1,0.5844879659198282,1
223977,2023-12-06,5771741022,15936.542555555554,0.510503327713232,1,0.5597124823332481,1
223977,2023-12-15,580021532,15583.833107142857,0.48661890964303184,1,0.5300673092997695,1
223977,2023-12-21,1000820670,17017.839620689654,0.5231709330634738,1,0.567182272174825,1
223977,2024-01-05,"580021532, 1000820670",17504.422000000002,0.8266140592751139,1,0.8987713652998561,1
223977,2024-01-15,5771741022,16967.727483870967,0.7829736067499661,1,0.8779634972408177,1
223977,2024-02-19,580021532,16626.8821875,0.745663991488105,1,0.8423952709275656,1
223977,2024-03-06,580581532,16426.28709090909,0.7350756967979248,1,0.8277530210918481,1
223977,2024-03-18,"580021532, 5771741022",16057.784294117646,0.7049755102605881,1,0.7999094517905102,1
223977,2024-04-01,580021532,15772.152685714287,0.8018516515463844,1,0.8869622957355918,1
223977,2024-04-08,405120074,15533.077083333334,0.780428173327738,1,0.8695535870465856,1
223977,2024-04-15,1921940354,15360.792972972971,0.7698754990539577,1,0.8605749997927475,1
223977,2024-05-03,"580021532, 601161532",15160.700921052632,0.7700085048591979,1,0.8547964462304127,1
223977,2024-05-20,580021532,14849.664999999999,0.7296631939878655,1,0.8184587894810439,1
223977,2024-05-30,1000820670,15193.04865,0.7481391222250718,1,0.8314316016160281,1
223977,2024-06-17,"601161532, 5771741022",14901.276951219512,0.7045588404793516,1,0.7873334043077838,1
223977,2024-07-01,580021532,14762.9365,0.8060746723536659,0,0.8773357530266451,0
223980,2023-01-02,"410000354, 580581532, 1000320162, 1921940354, 6804800162",24606.075,0.39375084264787036,1,0.5558506629128048,1
223980,2023-01-06,6804840162,13902.6615,0.8616902995003093,1,0.9278654942353458,1
223980,2023-02-03,"405120074, 580021532, 1921940354, 5771541338, 6804800162",18850.364,0.7771332344486818,1,0.8809360852614805,1
223980,2023-02-06,86740314,16719.534,0.6809479735448991,1,0.8240311289854384,1
223980,2023-02-09,410000354,13975.8606,0.689378109763637,1,0.8270551127677825,1
223980,2023-02-16,"580581532, 1000320162",13100.5225,0.6693704972746036,1,0.810602400316683,1
223980,2023-03-02,"405120074, 580021532, 580581532, 1624301022, 5771541338",13472.51657142857,0.6590265992971761,1,0.7970199422426377,1
223980,2023-03-10,580021532,13267.239375000001,0.6414024701509399,1,0.7787725342642899,1
223980,2023-03-13,"86740314, 410000354, 1000320162, 1921940354",14925.963000000002,0.6293017027935561,1,0.7674934448321485,1
223980,2023-04-03,"580581532, 6804840162",14284.2219,0.724366963768949,1,0.854220685479733,1
223980,2023-04-14,"1000320162, 6804980162",13775.753727272728,0.6920349387696821,1,0.8291275009326168,1
223980,2023-04-17,580581532,13067.29125,0.6899250028636332,1,0.8253748136157081,1
223980,2023-05-03,"405120074, 1000100162, 1921940354",13305.078,0.6808867100984933,1,0.8126218540878847,1
223980,2023-05-17,5760261020,12388.472571428572,0.6459384402440659,1,0.7813876412069531,1
223980,2023-05-22,"580021532, 1000320162",12690.8496,0.6776029841830453,1,0.8060435397965384,1
223980,2023-06-07,"5771320354, 6804800162",12635.1395625,0.6340381569799727,1,0.7611237718005102,1
223980,2023-06-13,"86740314, 1000320162, 1921940354, 6804800162, 6804840162, 6804980162",14080.64488235294,0.6065424377160381,1,0.7348665000938178,1
223980,2023-07-03,580021532,13830.749833333333,0.7277559347875646,1,0.8410734155591427,1
223980,2023-07-05,1000100162,13628.511,0.7188542520607288,1,0.8327020297357808,1
223980,2023-07-10,405120074,13098.14415,0.7065893482326017,1,0.8209555116298273,1
223980,2023-07-11,"1000320162, 1921940354, 6804840162",13296.162285714285,0.7076649365109217,1,0.8216390041212202,1
223980,2023-08-01,1000100162,12918.796090909093,0.6977083750814863,1,0.8065747325086723,1
223980,2023-08-02,"405120074, 5760261020, 6804800162",13083.206217391305,0.6900569266737985,1,0.7984565065415898,1
223980,2023-08-07,"5760261020, 6804800162, 6804980162",13107.144375000002,0.6848983880884514,1,0.791246156615339,1
223980,2023-08-08,5616141338,12780.73524,0.686835753996268,1,0.7913726876496476,1
223980,2023-08-10,"86740314, 580021532, 1000320162, 1921940354, 5771320354",13784.818499999998,0.6788646966756299,1,0.7820200297920533,1
223980,2023-08-21,5770821338,13310.63211111111,0.698228369495091,1,0.798917754066315,1
223980,2023-08-22,1001140162,13903.01807142857,0.7040222666587689,1,0.8014511515116242,1
223980,2023-09-15,"86740314, 405120074, 580021532, 1000320162, 1921940354, 6804980162",14930.118517241379,0.6282452499593878,1,0.7234820241987664,1
223980,2023-09-19,5771320354,14909.5869,0.6204423229590335,1,0.7135083114689375,1
223980,2023-10-03,"405120074, 1624301022, 1921940354, 5760261020, 6804840162",14973.865064516129,0.5739139983567069,1,0.6617728348688565,1
223980,2023-10-16,"86740314, 405120074, 580021532, 1000320162, 1921940354",15736.50609375,0.528219718202473,1,0.6092873339279046,1
223980,2023-11-06,1000100162,15403.214272727273,0.5230692636535345,1,0.5927679717427776,1
223980,2023-11-10,1624301022,14962.96138235294,0.5071230409040597,1,0.5720656627041071,1
223980,2023-11-13,"405120074, 580581532, 1000320162, 6804980162",15077.77217142857,0.4950053259435267,1,0.5581469214627203,1
223980,2023-11-16,5771541338,14666.627083333333,0.49547815259177336,1,0.5557915578863889,1
223980,2023-11-24,1000100162,14398.28245945946,0.521634560775005,1,0.5820538813907044,1
223980,2023-12-11,5760261020,14031.178815789472,0.4695398465970646,1,0.5135573050909914,1
223980,2023-12-13,580021532,13982.206,0.46094035020326457,1,0.5007591246612735,1
223980,2024-01-10,"86740314, 405120074, 5760261020",13997.954099999999,0.6992422188406242,1,0.8164168738259316,1
223980,2024-01-12,"5771320354, 6804800162",13929.570073170733,0.7611179275474053,1,0.8632776118828235,1
223980,2024-01-17,1000100162,13710.720214285713,0.7546708036898375,1,0.8566352678000422,1
223980,2024-01-22,6804840162,13468.09765116279,0.7805748982716001,1,0.8750007607470258,1
223980,2024-02-09,"580021532, 1000100162",13545.166227272728,0.7444287596434405,1,0.840837909970428,1
223980,2024-02-14,"405120074, 1921940354",13730.8262,0.7197773235474039,1,0.8207724451867496,1
223980,2024-03-11,580021532,13695.835173913043,0.6998376425001634,1,0.7960594833930867,1
223980,2024-03-18,"86740314, 1000320162",13713.281234042553,0.675470711938274,1,0.7713787368346157,1
223980,2024-03-19,580581532,13531.83,0.6791166240981825,1,0.7731549326852613,1
223980,2024-03-22,"405120074, 5760261020",13305.640346938775,0.7108828094905121,1,0.801308323784828,1
223980,2024-04-01,580881532,13165.46634,0.7838578768786164,1,0.8709781556093394,1
223980,2024-04-10,"405120074, 1000100162",13070.469176470588,0.7624157955169997,1,0.851916051331948,1
223980,2024-04-11,"86740314, 6804840162",13085.63325,0.7602020271396647,1,0.8505047076181125,1
223980,2024-04-17,1921940354,13011.537622641508,0.7507642694416733,1,0.840767154036937,1
223980,2024-05-02,580021532,12995.050611111112,0.7556891416913365,1,0.8390744594610502,1
223980,2024-05-17,580881532,12873.266781818182,0.7151654596001661,1,0.8017854954881221,1
223980,2024-06-03,"405120074, 1000100162, 1624301022, 1920765642",12838.215696428571,0.7092496834192432,1,0.7897506165280116,1
223980,2024-06-14,"580021532, 6804800162",12914.128157894736,0.6844199184795874,1,0.7639488911227881,1
223980,2024-07-01,"580021532, 580581532, 580861532, 580881532, 1921940354, 5771541338",13301.386396551723,0.7859593162104541,0,0.8575594891239615,0
223983,2023-02-10,580841532,26129.805,0.3022404544018481,1,0.35841194072413907,1
223983,2023-06-01,410000666,22135.6785,0.6852059584519251,1,0.7608071796439626,1
223983,2023-08-24,580841532,22193.938,0.6864199850863452,1,0.7525837502762494,1
223983,2023-10-02,580841532,22223.06775,0.565802430287622,1,0.6110023941969801,1
223983,2023-11-01,410000666,21220.625399999997,0.5252367837622229,1,0.5520841626764517,1
223983,2024-01-10,410000666,20552.3305,0.6920805056533567,1,0.7863118655351431,1
223983,2024-01-18,580841532,20803.49142857143,0.7266744277143571,1,0.8144132670946163,1
223983,2024-03-15,580841532,21091.321874999998,0.6627033398746633,1,0.7377335216668783,1
223983,2024-04-05,410000666,20660.159,0.7542630467336146,1,0.8323876349055783,1
223983,2024-04-15,580841532,19486.5645,0.7207938628958835,1,0.8018890350598527,1
223983,2024-06-17,410000666,19279.68190909091,0.6526338031134624,0,0.7158117658408969,0
223986,2024-05-10,1000821532,16159.026,0.24835050986116766,1,0.28189991905744816,1
223986,2024-06-06,1000821532,16159.026,0.6173014347580201,0,0.6817614286857141,0
223998,2023-02-15,843101080,26689.767,0.41633668154639475,1,0.46439489514680526,1
223998,2023-04-03,1000280162,19497.582000000002,0.8508604637618219,1,0.9003575347674411,1
223998,2023-04-07,1000280162,17100.187,0.769156440135185,1,0.8442553156439173,1
223998,2023-05-10,1000280162,14876.03325,0.7277783648918532,1,0.8001599278716262,1
223998,2023-08-15,1000280162,15182.271000000002,0.7120726853769273,1,0.7731238968719495,1
223998,2023-08-23,1000280162,15246.14,0.7191469543355141,1,0.7779503947070587,1
223998,2023-09-04,1000280162,15291.760714285716,0.6933933866339603,1,0.7439958548443125,1
223998,2023-09-25,1921940354,14525.11125,0.6757301852210281,1,0.7218335678246971,1
223998,2023-10-23,1000280162,14208.341333333334,0.6009131770915909,1,0.633454136641858,1
223998,2023-11-01,843101080,14154.819899999999,0.5576466393257742,1,0.5768179351282495,1
223998,2023-11-10,1000260162,13182.354545454546,0.5456119648817834,1,0.5568823023898467,1
223998,2024-01-08,1000280162,13056.673499999999,0.734488950599393,1,0.8154720532267333,1
223998,2024-02-09,843101080,13104.093,0.7476862914296194,1,0.8179255984155579,1
223998,2024-03-22,"580841532, 580861532, 580881532, 1000260162, 1000300162, 1000320162, 5771540354",16081.037142857142,0.7222259112315418,1,0.7840301670066683,1
223998,2024-04-01,580681532,15392.595399999998,0.7927560797726544,1,0.8589606579933133,1
223998,2024-04-05,1921940354,15002.968499999999,0.7816015093809114,1,0.84781261129928,1
223998,2024-04-10,"843101080, 5771540354",15275.327294117646,0.770464513045407,1,0.8360348987478928,1
223998,2024-04-18,"580681532, 580861532, 580881532, 1000320162",15613.203666666665,0.7592859039109372,1,0.8245608388099612,1
223998,2024-05-06,580861532,15074.138368421054,0.7575185021560916,1,0.8161407238767502,1
223998,2024-06-06,"1000300162, 1000320162",15114.1731,0.7206603924513434,1,0.7714463977924457,1
223998,2024-06-11,580861532,14905.969,0.702149288551346,1,0.7525832405044776,1
223998,2024-06-21,"580681532, 580841532, 580881532, 1000260162",15607.711363636365,0.7192120516329359,0,0.766567664764895,0
224007,2023-10-02,1000040162,15187.263,0.1687461008884487,0,0.22687074377108765,0
224010,2023-01-06,1921940666,40451.268,0.39297324319534815,1,0.5509092059769028,1
224010,2023-02-22,243220158,30926.415,0.7558119836499421,1,0.8687725896965899,1
224010,2023-05-04,1921940666,35180.067,0.7466143625676988,1,0.8595615014586615,1
224010,2023-08-16,"243220158, 1921940666",43085.3085,0.7122895511601168,1,0.8202309373702317,1
224010,2024-01-15,1921940666,42757.494,0.7258593056309057,1,0.8547226706554804,1
224010,2024-05-16,"243220158, 1921940666",45279.942500000005,0.7586309810348664,1,0.8610613953208557,1
224010,2024-06-03,1921940666,44732.270142857145,0.7383715926555073,0,0.8402437854739041,0
224013,2023-01-16,1000820670,27898.845,0.6441275431494012,1,0.7159402062113264,1
224013,2023-01-18,1000320162,15869.568,0.9815495460670776,1,0.984995933673362,1
224013,2023-02-01,"580581532, 1000820670, 5760261020, 6804660162",24212.434999999998,0.935419060130378,1,0.9569943554411116,1
224013,2023-02-02,1000820670,32108.729249999997,0.941846731487505,1,0.9602082668293246,1
224013,2023-02-06,6804660162,26352.705599999998,0.9384017824933019,1,0.9572964977687817,1
224013,2023-02-10,5760261020,22203.688,0.9362343610533028,1,0.9550115935371554,1
224013,2023-02-20,"580581532, 1000300162, 5771541338, 5771741022, 5773440162",22349.551714285713,0.9215280337506023,1,0.9435794149386285,1
224013,2023-03-03,1920740354,22416.975749999998,0.9149623176432926,1,0.9371376286814347,1
224013,2023-03-15,"580581532, 580881532, 1000820670, 5760261020",24680.339666666663,0.9044130315751745,1,0.9273356740538695,1
224013,2023-03-17,1000320162,22627.051199999998,0.9053959307567896,1,0.9274248021485683,1
224013,2023-04-07,580581532,21049.519636363635,0.9331192114940415,1,0.9552839039006412,1
224013,2023-04-11,"580581532, 5760261020",19813.670499999997,0.9287417934240821,1,0.9517119182409094,1
224013,2023-04-13,1000300162,18584.288999999997,0.929143031403096,1,0.9513553683978602,1
224013,2023-05-10,"580581532, 580841532, 1000300162, 5760261020, 5771541338",19009.469142857142,0.9159843874702608,1,0.9380074870791582,1
224013,2023-05-15,5771541338,17975.375599999996,0.9097723942136247,1,0.9325741295222103,1
224013,2023-05-19,5760261020,16970.062687499998,0.8602669823509882,1,0.8976664449831095,1
224013,2023-05-22,580581532,16269.079411764704,0.8780598749291101,1,0.9125039474891585,1
224013,2023-06-01,580581532,15645.983166666665,0.8647072409578188,1,0.897631956337788,1
224013,2023-06-20,"1000320162, 1921940354, 5771741022",15789.369631578948,0.8305814237788032,1,0.864001790549105,1
224013,2023-06-28,1000821532,15340.556399999998,0.8477465218058219,1,0.878936870465571,1
224013,2023-07-07,1000300162,14810.965,0.8971280258431572,1,0.9255682998615976,1
224013,2023-07-21,580841532,14351.528454545454,0.8959790228653043,1,0.9241830752446627,1
224013,2023-07-25,1000300162,13910.989695652173,0.893616108408618,1,0.9210758079609328,1
224013,2023-08-21,"1000320162, 1000820670, 5771541338",14778.5365,0.8798529131286239,1,0.9050759726819732,1
224013,2023-09-06,1000300162,14347.502519999998,0.8554135404199557,1,0.8775298098643937,1
224013,2023-09-11,1000300162,14134.708499999999,0.8438444611424573,1,0.8656735889956101,1
224013,2023-10-02,"1000320162, 1921940354",14096.139777777777,0.8047925798202324,1,0.8210408401102472,1
224013,2023-10-16,"1000300162, 5760261020",13787.476392857143,0.7768397203011908,1,0.7882575198941045,1
224013,2023-10-26,"1000320162, 1000821532",13559.167655172412,0.791627597649415,1,0.8019792471952282,1
224013,2023-10-30,5771541338,13208.598,0.7860584602037205,1,0.7936630487257963,1
224013,2023-11-07,"1000320162, 5771541338",12980.807806451612,0.7704538454901532,1,0.769817577267338,1
224013,2023-12-04,1000300162,12825.326718749999,0.7385539023257316,1,0.7241146616806621,1
224013,2023-12-15,1921940354,12714.213909090908,0.7056228416033378,1,0.6828700099748334,1
224013,2023-12-22,"580581532, 5771541338",12552.504441176468,0.7316057900027086,1,0.7114819074946871,1
224013,2024-01-05,"580881532, 1000320162, 1000821532, 5760261020, 5773440162",13023.232114285713,0.8807238657032385,1,0.9165467313415633,1
224013,2024-01-22,"5771541338, 5771741022",12819.255583333334,0.9111168453556925,1,0.939873553735083,1
224013,2024-02-08,1000300162,12591.908918918918,0.8951169444499912,1,0.9234063554609522,1
224013,2024-02-09,5760261020,12299.871315789473,0.893327133198495,1,0.9212420947391635,1
224013,2024-02-14,580581532,12112.788999999999,0.8866837663317053,1,0.9152366692928836,1
224013,2024-02-16,5773560162,11980.494824999998,0.8864648926338753,1,0.914143094224939,1
224013,2024-03-01,5771541338,11742.249365853659,0.8863419323117051,1,0.9108429634433934,1
224013,2024-03-11,1000821532,11693.515785714284,0.8723314726023833,1,0.8967502616349893,1
224013,2024-03-15,"1921940354, 5773440162, 5773560162",11944.172651162791,0.8662037544626818,1,0.8895821949975801,1
224013,2024-03-20,"1000300162, 5760261020",11800.0545,0.8640825457160831,1,0.886023880543711,1
224013,2024-04-08,580581532,11649.023533333333,0.910169474712571,1,0.9339588654168494,1
224013,2024-04-09,"1000821532, 5771541338, 5771741022, 5773440162",11750.566891304346,0.9074073979079391,1,0.9309913320756508,1
224013,2024-04-24,"580841532, 1000320162",11869.086574468085,0.9089308043599015,1,0.9316339519752761,1
224013,2024-06-03,"1000320162, 5771541338",11761.4030625,0.8818832066898219,1,0.8999953569825355,1
224013,2024-06-27,"1921940354, 5771541338",11940.34744897959,0.8646420525981495,1,0.8802923985197411,1
224013,2024-07-01,"580581532, 1000320162, 1000821532",12109.65366,0.9155028615742987,0,0.932741394287133,0
224016,2024-01-02,1921940666,41446.236,0.4719873412991034,1,0.6217863697680969,1
224016,2024-05-16,243220158,34428.068999999996,0.7731871270360655,1,0.8699595827618261,1
224016,2024-05-30,1921940666,36767.458,0.7642569670176637,0,0.8605398753972715,0
